Vds,Id,Vgs
0.22,8.64830841774902,5
0.23,0.2570781733746119,2
0.23,3.6746547778627177,3
0.23,7.176394640282644,4
0.23,9.025265576866278,5
0.24,0.2602708978328162,2
0.24,3.8080155139923324,3
0.24,7.463633788949169,4
0.24,9.388643057504254,5
0.25,0.26231424148606697,2
0.25,3.938428911061859,3
0.25,7.744248400498872,4
0.25,9.755607097722969,5
0.26,0.2629527863777079,2
0.26,4.062321371895527,3
0.26,8.018261866395367,4
0.26,10.125187473492614,5
0.27,0.26354876160990603,2
0.27,4.181646988480871,3
0.27,8.28751676336469,4
0.27,10.493574088238471,5
0.28,0.26303792569659334,2
0.28,4.298558176139779,3
0.28,8.552594591403913,4
0.28,10.861910722141648,5
0.29,0.2612499999999989,2
0.29,4.41778826444483,3
0.29,8.82178282645547,4
0.29,11.222724411201835,5
0.3,0.26124999999999887,2
0.3,4.535573032631842,3
0.3,9.09570649607266,4
0.3,11.576916800596731,5
0.31,0.2612499999999989,2
0.31,4.650650413741164,3
0.31,9.365487766507515,4
0.31,11.935312513384083,5
0.32,0.2612499999999989,2
0.32,4.761907663433414,3
0.32,9.630344607202687,4
0.32,12.287214819382214,5
0.33,0.2606383412090587,2
0.33,4.868346101016579,3
0.33,9.886235116772795,4
0.33,12.643540068438838,5
0.34,0.25928731464885013,2
0.34,4.9742888221650965,3
0.34,10.142118130692248,4
0.34,13.002044663317367,5
0.35000000000000003,0.2600490875020357,2
0.35000000000000003,5.0822030020173745,3
0.35000000000000003,10.398739655258659,4
0.35000000000000003,13.34676256415522,5
0.36,0.2612208733909065,2
0.36,5.192027479240153,3
0.36,10.654966381658543,4
0.36,13.693446537383334,5
0.37,0.262717532996577,2
0.37,5.299647527343872,3
0.37,10.913929216660613,4
0.37,14.038213402227607,5
0.38,0.26266600130356743,2
0.38,5.403579770187594,3
0.38,11.164839857739196,4
0.38,14.378210176270132,5
0.39,0.26404615447286833,2
0.39,5.504113722476851,3
0.39,11.407755764196473,4
0.39,14.724608736696187,5
0.4,0.26660257454782355,2
0.4,5.604946005049216,3
0.4,11.652720185319797,4
0.4,15.068579527852219,5
0.41000000000000003,0.2700798435717766,2
0.41000000000000003,5.705526430710046,3
0.41000000000000003,11.896243267685843,4
0.41000000000000003,15.40804733189808,5
0.42,0.2742225435880712,2
0.42,5.805663561778651,3
0.42,12.141973913722152,4
0.42,15.74578506282258,5
0.43,0.27877525664005093,2
0.43,5.903624027436031,3
0.43,12.392927890599314,4
0.43,16.079267540844498,5
0.44,0.28348256477105954,2
0.44,5.99733463752067,3
0.44,12.62649569288983,4
0.44,16.414397565379286,5
0.45,0.28808905002444063,2
0.45,6.088692075468696,3
0.45,12.856046361560733,4
0.45,16.754025172599874,5
0.46,0.2923392944435379,2
0.46,6.1749077757552815,3
0.46,13.085847909180501,4
0.46,17.087258202930244,5
0.47000000000000003,0.29597788007169495,2
0.47000000000000003,6.261687170457339,3
0.47000000000000003,13.31289131896104,4
0.47000000000000003,17.416301833325285,5
0.48,0.29874938895225545,2
0.48,6.350601899412165,3
0.48,13.54616283100147,4
0.48,17.741087477476853,5
0.49,0.3003984031285631,2
0.49,6.438245136960093,3
0.49,13.7805146897228,4
0.49,18.061844533093698,5
0.5,0.3017763157894723,2
0.5,6.524930972583074,3
0.5,14.002879693083493,4
0.5,18.3901691534912,5
0.51,0.30420278637770753,2
0.51,6.608398409949247,3
0.51,14.22283947190271,4
0.51,18.717031427896572,5
0.52,0.3047987616099057,2
0.52,6.6901218979383925,3
0.52,14.43845972091964,4
0.52,19.039519798243607,5
0.53,0.304287925696593,2
0.53,6.7727550013176785,3
0.53,14.652398497433339,4
0.53,19.363805839562936,5
0.54,0.3024999999999986,2
0.54,6.855352643887263,3
0.54,14.87754992534957,4
0.54,19.677498870887913,5
0.55,0.3024999999999986,2
0.55,6.936622503266852,3
0.55,15.096482628481759,4
0.55,19.988423539229643,5
0.56,0.3024999999999986,2
0.56,7.015605086821422,3
0.56,15.302970617841577,4
0.56,20.306668135144538,5
0.5700000000000001,0.3024999999999986,2
0.5700000000000001,7.090481277276401,3
0.5700000000000001,15.507918250856536,4
0.5700000000000001,20.61891718330575,5
0.58,0.3024999999999986,2
0.58,7.162290174917809,3
0.58,15.7112875107285,4
0.58,20.931442240810185,5
0.59,0.3024999999999986,2
0.59,7.237688196441989,3
0.59,15.920328153461849,4
0.59,21.24175519211252,5
0.6,0.3024999999999986,2
0.6,7.313046652037579,3
0.6,16.13219501038873,4
0.6,21.54429155152257,5
0.61,0.3024999999999986,2
0.61,7.387890617692423,3
0.61,16.34201369105739,4
0.61,21.8471515068398,5
0.62,0.3024999999999986,2
0.62,7.46016921091319,3
0.62,16.543959223619584,4
0.62,22.150899500968293,5
0.63,0.3024999999999986,2
0.63,7.5309936198792915,3
0.63,16.74302524521856,4
0.63,22.45299649804511,5
0.64,0.3024999999999986,2
0.64,7.599889408165055,3
0.64,16.93960510572761,4
0.64,22.7545086783389,5
0.65,0.3024999999999986,2
0.65,7.669932841137676,3
0.65,17.137501516192934,4
0.65,23.04900287174373,5
0.66,0.3024999999999986,2
0.66,7.741589559598769,3
0.66,17.338355320180966,4
0.66,23.33903941177863,5
0.67,0.3024999999999986,2
0.67,7.808875401883294,3
0.67,17.53414475147963,4
0.67,23.632389463670055,5
0.68,0.3024999999999986,2
0.68,7.873371160387874,3
0.68,17.72037400569384,4
0.68,23.92288108692736,5
0.6900000000000001,0.3024999999999986,2
0.6900000000000001,7.936958744378265,3
0.6900000000000001,17.901592172648748,4
0.6900000000000001,24.21901886433787,5
0.7000000000000001,0.3024999999999986,2
0.7000000000000001,8.001158985510893,3
0.7000000000000001,18.084504037117913,4
0.7000000000000001,24.522249489914635,5
0.71,0.3024999999999986,2
0.71,8.065138450583294,3
0.71,18.26542096035276,4
0.71,24.820271146009762,5
0.72,0.3024999999999986,2
0.72,8.130782249108679,3
0.72,18.448477590635754,4
0.72,25.119127134911594,5
0.73,0.3016060371517014,2
0.73,8.197621732648983,3
0.73,18.634755086730678,4
0.73,25.410879648685306,5
0.74,0.301350619195045,2
0.74,8.259841263892202,3
0.74,18.810995170579893,4
0.74,25.693547100834223,5
0.75,0.3016486068111441,2
0.75,8.320283207276036,3
0.75,18.987310754934796,4
0.75,25.964874269519047,5
0.76,0.3024148606811131,2
0.76,8.379691784777414,3
0.76,19.16384296046333,4
0.76,26.222605932900137,5
0.77,0.3035642414860667,2
0.77,8.439708473406785,3
0.77,19.336110630937824,4
0.77,26.464486869137858,5
0.78,0.30501160990711934,2
0.78,8.498060109959798,3
0.78,19.515686582608534,4
0.78,26.688261856392565,5
0.79,0.3066718266253856,2
0.79,8.552589498516209,3
0.79,19.692025695030388,4
0.79,26.891675672824626,5
0.8,0.30845975232198003,2
0.8,8.608564178091862,3
0.8,19.86054964339521,4
0.8,27.0724730965944,5
0.81,0.31029024767801716,2
0.81,8.663707143567516,3
0.81,20.030430600283324,4
0.81,27.228398905862253,5
0.8200000000000001,0.31207817337461163,2
0.8200000000000001,8.717489229522597,3
0.8200000000000001,20.195214686359932,4
0.8200000000000001,27.357197878788533,5
0.8300000000000001,0.31284442724458067,2
0.8300000000000001,8.770403734055215,3
0.8300000000000001,20.35739045064846,4
0.84,0.3140363777089769,2
0.84,8.82439816011132,3
0.84,20.52620233141588,4
0.85,0.3154837461300296,2
0.85,8.880181956545403,3
0.85,20.69243397971103,4
0.86,0.3170162538699677,2
0.86,8.931665861390577,3
0.86,20.85167326720752,4
0.87,0.31846362229102027,2
0.87,8.981857910135322,3
0.87,21.00797017937765,4
0.88,0.3196555727554165,2
0.88,9.034265549115714,3
0.88,21.15884148263231,4
0.89,0.3204218266253856,2
0.89,9.084806836385773,3
0.89,21.313270427852615,4
0.9,0.32220975232197996,2
0.9,9.137474438450454,3
0.9,21.471864610994515,4
0.91,0.32404024767801715,2
0.91,9.189359592431641,3
0.91,21.628639405098692,4
0.92,0.32582817337461156,2
0.92,9.238837777419311,3
0.92,21.781529557935485,4
0.93,0.3274883900928778,2
0.93,9.28774950874673,3
0.93,21.93372672346582,4
0.9400000000000001,0.3289357585139304,2
0.9400000000000001,9.332962464501229,3
0.9400000000000001,22.07850649797038,4
0.9500000000000001,0.33008513931888395,2
0.9500000000000001,9.378105943313004,3
0.9500000000000001,22.227635047420765,4
0.96,0.330851393188853,2
0.96,9.423690733174553,3
0.96,22.37483541872531,4
0.97,0.33114938080495204,2
0.97,9.47073587171969,3
0.97,22.5214393547922,4
0.98,0.3308939628482957,2
0.98,9.51461420392233,3
0.98,22.6637916018758,4
0.99,0.3299999999999985,2
0.99,9.557531498630471,3
0.99,22.803761471718875,4
1.0,0.3299999999999985,2
1.0,9.603691579367245,3
1.0,22.942877976889207,4
1.01,0.3299999999999985,2
1.01,9.649124234778911,3
1.01,23.083458411212888,4
1.02,0.3299999999999985,2
1.02,9.694880287237659,3
1.02,23.221900180562724,4
1.03,0.3299999999999985,2
1.03,9.738744608216862,3
1.03,23.361656461543543,4
1.04,0.3299999999999985,2
1.04,9.781122183632675,3
1.04,23.493420960901563,4
1.05,0.3299999999999985,2
1.05,9.823308581833226,3
1.05,23.62537425025815,4
1.06,0.3299999999999985,2
1.06,9.863516290644094,3
1.06,23.756463860700645,4
1.07,0.3299999999999985,2
1.07,9.90521056592953,3
1.07,23.888399091153797,4
1.08,0.3299999999999985,2
1.08,9.944490200897143,3
1.08,24.019637577334887,4
1.09,0.3299999999999985,2
1.09,9.985778272470014,3
1.09,24.152168706293647,4
1.1,0.3299999999999985,2
1.1,10.022974101915114,3
1.1,24.27962242131973,4
1.11,0.3299999999999985,2
1.11,10.062102023653148,3
1.11,24.40720075100332,4
1.12,0.3299999999999985,2
1.12,10.101251783371746,3
1.12,24.529685410937986,4
1.1300000000000001,0.3299999999999985,2
1.1300000000000001,10.140388045734294,3
1.1300000000000001,24.648231201586405,4
1.1400000000000001,0.3299999999999985,2
1.1400000000000001,10.177704786857827,3
1.1400000000000001,24.770167292025125,4
1.1500000000000001,0.3299999999999985,2
1.1500000000000001,10.215865888977568,3
1.1500000000000001,24.889311864072326,4
1.16,0.3299999999999985,2
1.16,10.250783695564001,3
1.16,25.006527555090653,4
1.17,0.3299999999999985,2
1.17,10.28645927022791,3
1.17,25.123803665253604,4
1.18,0.3299999999999985,2
1.18,10.323433454666036,3
1.18,25.244179403159603,4
1.19,0.3299999999999985,2
1.19,10.360300515274176,3
1.19,25.362682924132862,4
1.2,0.3299999999999985,2
1.2,10.394190763361792,3
1.2,25.483195099495035,4
1.21,0.3299999999999985,2
1.21,10.43024122807015,3
1.21,25.59802509157503,4
1.22,0.3299999999999985,2
1.22,10.463540025243184,3
1.22,25.713982071970463,4
1.23,0.3299999999999985,2
1.23,10.50072778750408,3
1.23,25.82730311355305,4
1.24,0.3299999999999985,2
1.24,10.535478666690391,3
1.24,25.93876181194365,4
1.25,0.3299999999999985,2
1.25,10.57010642798431,3
1.25,26.050927279984908,4
1.26,0.3299999999999985,2
1.26,10.605405605798786,3
1.26,26.16342834767036,4
1.27,0.3299999999999985,2
1.27,10.639326103478464,3
1.27,26.27494889570265,4
1.28,0.3299999999999985,2
1.28,10.670907887102778,3
1.28,26.384693115576884,4
1.29,0.3299999999999985,2
1.29,10.70477536853299,3
1.29,26.491741501966803,4
1.3,0.3299999999999985,2
1.3,10.738043932384482,3
1.3,26.603773349368474,4
1.31,0.3299999999999985,2
1.31,10.769944347888018,3
1.31,26.711512377874513,4
1.32,0.3299999999999985,2
1.32,10.799067849390651,3
1.32,26.81387099943195,4
1.33,0.32946845452263257,2
1.33,10.829682313892814,3
1.33,26.90952560175564,4
1.34,0.32806020416701387,2
1.34,10.859173524552716,3
1.34,27.001831688568963,4
1.35,0.3278784202158801,2
1.35,10.888081999709879,3
1.35,27.084693186895645,4
1.36,0.32875282403146033,2
1.36,10.918206792716516,3
1.36,27.155807835686726,4
1.37,0.33051313697598383,2
1.37,10.946579701164392,3
1.37,27.212873373893185,4
1.3800000000000001,0.3329890804116796,2
1.3800000000000001,10.980020338188917,3
1.3800000000000001,27.253587540465986,4
1.3900000000000001,0.33601037570077663,2
1.3900000000000001,11.010343818499937,3
1.3900000000000001,27.275648074356113,4
1.4000000000000001,0.3394067442055043,2
1.4000000000000001,11.0376593859567,3
1.41,0.3430079072880915,2
1.41,11.067668415010578,3
1.42,0.3466435863107675,2
1.42,11.095488951493909,3
1.43,0.3501435026357612,2
1.43,11.12133685097968,3
1.44,0.3533373776253018,2
1.44,11.149862819904321,3
1.45,0.35605493264161847,2
1.45,11.177846822489652,3
1.46,0.3581258890469402,2
1.46,11.203370254084513,3
1.47,0.35937996820349605,2
1.47,11.228768096982355,3
1.48,0.35964689147351525,2
1.48,11.25679863354122,3
1.49,0.358756380219227,2
1.49,11.281666957381216,3
1.5,0.35703358460088686,2
1.5,11.309159013249277,3
1.51,0.35647277560909796,2
1.51,11.335165175325246,3
1.52,0.3565060909947488,2
1.52,11.359013871227027,3
1.53,0.3570483914389539,2
1.53,11.387013844031655,3
1.54,0.358014537622828,2
1.54,11.410285064554222,3
1.55,0.3593193902274854,2
1.55,11.437244716011563,3
1.56,0.3608778099340407,2
1.56,11.465946173599912,3
1.57,0.36260465742360865,2
1.57,11.493320363535908,3
1.58,0.36441479337730365,2
1.58,11.515521131973397,3
1.59,0.3662230784762402,2
1.59,11.539663863527762,3
1.6,0.36794437340153296,2
1.6,11.56112532429006,3
1.61,0.3694935388342965,2
1.61,11.580913810151587,3
1.62,0.37078543545564524,2
1.62,11.602698595188023,3
1.6300000000000001,0.37173492394669383,2
1.6300000000000001,11.62583535975286,3
1.6400000000000001,0.3722568649885568,2
1.6400000000000001,11.646675824175796,3
1.6500000000000001,0.37226611926234865,2
1.6500000000000001,11.671892172834026,3
1.6600000000000001,0.371677547449184,2
1.6600000000000001,11.694297396955179,3
1.67,0.37124999999999847,2
1.67,11.719224517177146,3
1.68,0.3712499999999984,2
1.68,11.741818936877046,3
1.69,0.37124999999999847,2
1.69,11.76708065605488,3
1.7,0.37124999999999847,2
1.7,11.785875059326028,3
1.71,0.37124999999999847,2
1.71,11.809561294299638,3
1.72,0.37124999999999847,2
1.72,11.828196533532882,3
1.73,0.37124999999999847,2
1.73,11.849973105932378,3
1.74,0.37124999999999847,2
1.74,11.870766390272173,3
1.75,0.37124999999999847,2
1.75,11.891252840496996,3
1.76,0.37124999999999847,2
1.76,11.911910989701656,3
1.77,0.37124999999999847,2
1.77,11.934755596383473,3
1.78,0.37124999999999847,2
1.78,11.953762510274109,3
1.79,0.37124999999999847,2
1.79,11.972200962142791,3
1.8,0.37124999999999847,2
1.8,11.993340182758757,3
1.81,0.37124999999999847,2
1.81,12.013045556737387,3
1.82,0.37124999999999847,2
1.82,12.03219031798763,3
1.83,0.37124999999999847,2
1.83,12.051712457090334,3
1.84,0.37124999999999847,2
1.84,12.071906693804504,3
1.85,0.37124999999999847,2
1.85,12.093451544302843,3
1.86,0.371714860681113,2
1.86,12.110665410171194,3
1.87,0.37227678018575694,2
1.87,12.131723604468592,3
1.8800000000000001,0.37224442724458046,2
1.8800000000000001,12.151630599466948,3
1.8900000000000001,0.37170294117646896,2
1.8900000000000001,12.17237208389614,3
1.9000000000000001,0.37073746130030805,2
1.9000000000000001,12.189813442371552,3
1.9100000000000001,0.3694331269349829,2
1.9100000000000001,12.206550828739338,3
1.92,0.3678750773993793,2
1.92,12.226238089153343,3
1.93,0.36614845201238233,2
1.93,12.241233523208708,3
1.94,0.36433839009287766,2
1.94,12.259558385966166,3
1.95,0.3625300309597508,2
1.95,12.276096177384396,3
1.96,0.360808513931887,2
1.96,12.293851214574868,3
1.97,0.3592589783281719,2
1.97,12.309993644666195,3
1.98,0.3579665634674908,2
1.98,12.324863360323857,3
1.99,0.35701640866872913,2
1.99,12.345428161190064,3
2.0,0.3564936532507724,2
2.0,12.365856204688795,3
2.0100000000000002,0.3564834365325062,2
2.0100000000000002,12.38557056774312,3
2.02,0.3570708978328158,2
2.02,12.40399432727612,3
2.0300000000000002,0.3574999999999985,2
2.0300000000000002,12.421190095094591,3
2.04,0.35749999999999843,2
2.04,12.437162343470455,3
2.05,0.3574999999999985,2
2.05,12.452729498163983,3
2.06,0.3574999999999985,2
2.06,12.468043381037536,3
2.07,0.35749999999999843,2
2.07,12.482775044722686,3
2.08,0.3574999999999985,2
2.08,12.497458654302475,3
2.09,0.3574999999999985,2
2.09,12.510436046511597,3
2.1,0.35749999999999843,2
2.1,12.526045781461033,3
2.11,0.3574999999999985,2
2.11,12.546014156109639,3
2.12,0.3574999999999985,2
2.12,12.562105481727544,3
2.13,0.35749999999999843,2
2.13,12.578358219853207,3
2.14,0.3574999999999985,2
2.14,12.596222527472499,3
2.15,0.3574999999999985,2
2.15,12.60875177978165,3
2.16,0.3574999999999985,2
2.16,12.622399921507032,3
2.17,0.3574999999999985,2
2.17,12.638893249607504,3
2.18,0.3574999999999985,2
2.18,12.648938383045497,3
2.19,0.3574999999999985,2
2.19,12.663304552590233,3
2.2,0.3574999999999985,2
2.2,12.679491758241724,3
2.21,0.3574999999999985,2
2.21,12.69243916797485,3
2.22,0.3574999999999985,2
2.22,12.70995879120876,3
2.23,0.3574999999999985,2
2.23,12.726850470957583,3
2.24,0.3574999999999985,2
2.24,12.738691130298246,3
2.25,0.3574999999999985,2
2.25,12.75221153846151,3
2.2600000000000002,0.3574999999999985,2
2.2600000000000002,12.766354003139686,3
2.27,0.3574999999999985,2
2.27,12.77923076923074,3
2.2800000000000002,0.3574999999999985,2
2.2800000000000002,12.79162162162159,3
2.29,0.3574999999999985,2
2.29,12.803942307692278,3
2.3000000000000003,0.3574999999999985,2
2.3000000000000003,12.814223026008706,3
2.31,0.35749999999999843,2
2.31,12.826863305613273,3
2.32,0.3574999999999985,2
2.32,12.841635516992628,3
2.33,0.3574999999999985,2
2.33,12.856231967839078,3
2.34,0.35749999999999843,2
2.34,12.870844965844931,3
2.35,0.3574999999999985,2
2.35,12.883551434087117,3
2.36,0.3574999999999985,2
2.36,12.896274449488704,3
2.37,0.35749999999999843,2
2.37,12.910937088972773,3
2.38,0.3574999999999985,2
2.38,12.925616275616246,3
2.39,0.3574999999999985,2
2.39,12.940504317111433,3
2.4,0.35749999999999843,2
2.4,12.953293521150632,3
2.41,0.3574999999999985,2
2.41,12.966312611806767,3
2.42,0.3574999999999985,2
2.42,12.975969387755072,3
2.43,0.35749999999999843,2
2.43,12.986015205724478,3
2.44,0.3574999999999985,2
2.44,13.000031305903368,3
2.45,0.3574999999999985,2
2.45,13.010752753977934,3
2.46,0.35749999999999843,2
2.46,13.02043157423968,3
2.47,0.3574999999999985,2
2.47,13.03276209867241,3
2.48,0.3574999999999985,2
2.48,13.047578942660735,3
2.49,0.35749999999999843,2
2.49,13.059512875435427,3
2.5,0.3574999999999985,2
2.5,13.07197928161187,3
2.5100000000000002,0.3574999999999985,2
2.5100000000000002,13.087285853497754,3
2.52,0.35749999999999843,2
2.52,13.101394129554624,3
2.5300000000000002,0.3574999999999985,2
2.5300000000000002,13.108150263628628,3
2.54,0.3574999999999985,2
2.54,13.117312753036408,3
2.5500000000000003,0.35749999999999843,2
2.5500000000000003,13.130992510121427,3
2.56,0.3574999999999985,2
2.56,13.144511538461508,3
2.57,0.3574999999999985,2
2.57,13.153831376518188,3
2.58,0.35749999999999843,2
2.58,13.166603846153816,3
2.59,0.3574999999999985,2
2.59,13.180096153846122,3
2.6,0.3574999999999985,2
2.6,13.191853846153814,3
2.61,0.35749999999999843,2
2.61,13.198591234347015,3
2.62,0.3574999999999985,2
2.62,13.207884615384579,3
2.63,0.3574999999999985,2
2.63,13.218407871198535,3
2.64,0.35749999999999843,2
2.64,13.228237924865798,3
2.65,0.3574999999999985,2
2.65,13.233002306750745,3
2.66,0.3574999999999985,2
2.66,13.244183810375638,3
2.67,0.35749999999999843,2
2.67,13.257399844647367,3
2.68,0.3574999999999985,2
2.68,13.270639028090256,3
2.69,0.3574999999999985,2
2.69,13.279839351285158,3
2.7,0.35749999999999843,2
2.7,13.293619338564886,3
2.71,0.3574999999999985,2
2.71,13.307940528390972,3
2.72,0.3574999999999985,2
2.72,13.320879843840338,3
2.73,0.35749999999999843,2
2.73,13.327759288490808,3
2.74,0.3574999999999985,2
2.74,13.336700508138444,3
2.75,0.3574999999999985,2
2.75,13.349197241602566,3
2.7600000000000002,0.35749999999999843,2
2.7600000000000002,13.361850562228435,3
2.77,0.3574999999999985,2
2.77,13.37273739309297,3
2.7800000000000002,0.3574999999999985,2
2.7800000000000002,13.383163402212372,3
2.79,0.35749999999999843,2
2.79,13.395011180679752,3
2.8000000000000003,0.3574999999999985,2
2.8000000000000003,13.405826275053816,3
2.81,0.3574999999999985,2
2.81,13.414490161001753,3
2.82,0.35749999999999843,2
2.82,13.425353309481181,3
2.83,0.3574999999999985,2
2.83,13.430138640429304,3
2.84,0.3574999999999985,2
2.84,13.436153846153813,3
2.85,0.35749999999999843,2
2.85,13.44147584973163,3
2.86,0.3574999999999985,2
2.86,13.450192307692275,3
2.87,0.3574999999999985,2
2.87,13.45889676113357,3
2.88,0.35749999999999843,2
2.88,13.469134615384583,3
2.89,0.3574999999999985,2
2.89,13.480754048582963,3
2.9,0.3574999999999985,2
2.9,13.492024291497945,3
2.91,0.35749999999999843,2
2.91,13.505829959514138,3
2.92,0.3575000000000001,2
2.92,13.518709514170009,3
2.93,0.3575000000000001,2
2.93,13.5293168016194,3
2.94,0.3575000000000001,2
2.94,13.536223250433771,3
2.95,0.3575000000000001,2
2.95,13.541207706766913,3
2.96,0.3575000000000001,2
2.96,13.544318247541927,3
2.97,0.35750000000000015,2
2.97,13.545602949681895,3
2.98,0.35750000000000026,2
2.98,13.545109890109888,3
2.99,0.3575000000000003,2
2.99,13.542887145748985,3
